"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.496972714E2,2.428383378E-2,-2.386550424E0,-6.595986700E-1
4.497072344E2,1.103289560E-1,-2.352838887E0,-8.652008057E-1
4.497171974E2,2.002515862E-1,-2.257532780E0,-1.020113575E0
4.497271604E2,3.012306981E-1,-2.073118030E0,-1.247835727E0
4.497371234E2,1.959371267E-1,-1.956260841E0,-1.347089728E0
4.497470864E2,5.148126204E-2,-1.831409338E0,-1.419702791E0
4.497570494E2,-1.589743184E-1,-1.588604878E0,-1.490864575E0
4.497670124E2,-4.411163608E-1,-1.401777567E0,-1.441440400E0
4.497769756E2,-6.714410359E-1,-1.238854258E0,-1.491519463E0
4.497869386E2,-6.995505019E-1,-1.111796016E0,-1.373460671E0
4.497969016E2,-7.008516535E-1,-1.010868396E0,-1.123340174E0
4.498068646E2,-7.485409597E-1,-9.102319676E-1,-8.583630717E-1
4.498168276E2,-8.056366816E-1,-7.073669136E-1,-7.031020276E-1
4.498267906E2,-7.606074201E-1,-2.956673831E-1,-6.891564182E-1
4.498367536E2,-6.854049177E-1,1.164180636E-1,-7.519999532E-1
4.498467166E2,-2.820071910E-1,6.148838425E-1,-8.999682768E-1
4.498566796E2,9.270884670E-2,1.138558137E0,-1.168518247E0
4.498666426E2,5.562027942E-1,1.497932104E0,-1.632430344E0
4.498766056E2,7.412538671E-1,1.678584756E0,-2.070266490E0
4.498865686E2,7.982783262E-1,1.739103438E0,-2.413811459E0
4.498965316E2,8.149287113E-1,1.877992936E0,-2.685412141E0
4.499064946E2,8.298030777E-1,2.330962699E0,-2.771584897E0
4.499164576E2,8.380524027E-1,2.810429120E0,-2.775375062E0
4.499264206E2,1.116436586E0,3.302810286E0,-2.545089490E0
4.499363836E2,1.432034569E0,3.661265071E0,-2.221763169E0
4.499463466E2,1.631828080E0,3.713695300E0,-1.711174797E0
4.499563096E2,1.513019675E0,3.781285020E0,-6.662270737E-1
4.499662726E2,1.177256545E0,3.787050959E0,3.375726235E-1
4.499762356E2,1.113339242E0,3.613747088E0,1.103914700E0
4.499861986E2,9.661142461E-1,3.387481477E0,1.798114561E0
4.499961616E2,3.718038319E-1,2.483156952E0,1.988611146E0
4.500061246E2,1.290481956E-1,1.664444434E0,1.830718782E0
4.500160866E2,8.939427942E-2,1.372857238E0,1.612796709E0
4.500260496E2,1.254742312E-1,1.152109644E0,1.321243865E0
4.500360126E2,3.525426650E-1,7.909733266E-1,1.115605550E0
4.500459756E2,8.602164929E-1,2.966193098E-1,9.936654492E-1
4.500559386E2,1.318888461E0,-5.271966577E-2,7.589370167E-1
4.500659016E2,1.826573545E0,-7.699730515E-2,6.256063204E-1
4.500758646E2,2.088929486E0,-1.845708704E-1,6.990755618E-1
4.500858276E2,1.744651276E0,-2.367578548E-1,8.901567221E-1
4.500957906E2,1.394851832E0,1.326183593E-1,1.267106835E0
4.501057536E2,9.744232857E-1,4.005190694E-1,1.485638334E0
4.501157166E2,5.417313740E-1,2.043134093E-1,1.374855816E0
4.501256796E2,2.807321325E-1,1.813396990E-2,1.102520724E0
4.501356426E2,4.181300059E-2,-2.202289456E-1,7.799108331E-1
4.501456056E2,-1.924093553E-1,-6.312086838E-1,5.327643764E-1
4.501555686E2,-2.571133281E-1,-9.550432742E-1,3.652814090E-1
4.501655316E2,-2.836025307E-1,-1.285429085E0,2.450334191E-1
4.501754946E2,-3.274068005E-1,-1.661047786E0,1.676991682E-1
4.501854576E2,-3.701787445E-1,-1.950265106E0,1.407378030E-1
4.501954206E2,-4.393597110E-1,-2.199833041E0,1.964559940E-1
4.502053836E2,-5.226604608E-1,-2.440493912E0,3.551540315E-1
4.502153466E2,-5.666105457E-1,-2.601932613E0,4.878344444E-1
4.502253096E2,-5.776557168E-1,-2.800022246E0,5.900705981E-1
4.502352726E2,-4.406504839E-1,-2.862619613E0,6.211334927E-1
4.502452356E2,-3.636114442E-1,-2.821697289E0,5.690804096E-1
4.502551986E2,-2.875941324E-1,-2.700357624E0,4.923611395E-1
4.502651616E2,-1.860915850E-1,-2.594002034E0,3.550500242E-1
4.502751246E2,-1.642463873E-1,-2.437175617E0,1.441711418E-1
4.502850876E2,-5.997284442E-2,-2.109029290E0,-1.109028967E-1
4.502950506E2,-1.429792600E-1,-1.806319520E0,-4.457591231E-1
4.503050136E2,-7.626194470E-2,-1.563991608E0,-6.953288122E-1
4.503149766E2,-2.073451906E-2,-1.348244553E0,-8.113993319E-1
4.503249396E2,-3.918774694E-2,-1.079527572E0,-8.258630776E-1
4.503349026E2,3.451896451E-2,-8.780734509E-1,-8.271014448E-1
4.503448656E2,1.689261333E-1,-6.768561423E-1,-7.894184788E-1
4.503548286E2,1.976351582E-1,-6.099318355E-1,-6.069655430E-1
4.503647916E2,2.467973048E-1,-4.478259677E-1,-3.751071433E-1
4.503747546E2,1.665186153E-1,-1.501512355E-1,-2.045730988E-1
4.503847176E2,2.522960995E-1,3.304612398E-1,-3.613496681E-1
4.503946806E2,2.664812254E-1,7.087100190E-1,-5.766523346E-1
4.504046436E2,3.150457866E-1,1.033307671E0,-6.616861260E-1
4.504146066E2,4.350249508E-1,1.304950599E0,-7.152302492E-1
4.504245696E2,6.484231060E-1,1.522276402E0,-8.337790382E-1
4.504345326E2,9.096859838E-1,1.804158974E0,-1.131610476E0
4.504444956E2,1.240809275E0,1.980798681E0,-1.424690466E0
4.504544586E2,1.401421617E0,2.237498465E0,-1.528236469E0
4.504644216E2,1.256375732E0,2.674008316E0,-1.415315040E0
4.504743846E2,8.920362365E-1,3.244625228E0,-1.025077642E0
4.504843476E2,3.994954047E-1,3.698912954E0,-3.995121789E-1
4.504943106E2,-1.966341148E-1,3.717752683E0,3.484659132E-1
4.505042736E2,-6.842706310E-1,3.533904528E0,9.823836851E-1
4.505142366E2,-7.187298077E-1,3.170292499E0,1.234958843E0
4.505241996E2,-5.232312953E-1,2.779983838E0,1.240651692E0
4.505341626E2,-4.614195381E-1,2.458526140E0,1.562846138E0
4.505441256E2,-5.443311557E-1,2.175098149E0,1.802474391E0
4.505540886E2,-7.218296360E-1,1.872279037E0,1.866809113E0
4.505640506E2,-1.061322339E0,1.452926086E0,1.982306678E0
4.505740136E2,-1.587101120E0,1.076867673E0,1.928874822E0
4.505839766E2,-2.014858713E0,9.938290250E-1,1.723852730E0
4.505939396E2,-2.363068591E0,1.060812389E0,1.454616369E0
4.506039026E2,-2.759650145E0,1.017880377E0,1.057426705E0
4.506138656E2,-2.433384575E0,1.024117017E0,5.146590579E-1
4.506238286E2,-1.530394384E0,9.471968955E-1,1.726402116E-1
4.506337916E2,-6.213437732E-1,6.113901311E-1,1.898427200E-1
4.506437546E2,5.525863644E-2,1.508037847E-1,2.268240201E-1
4.506537176E2,4.493033398E-1,-2.330665076E-1,2.319296627E-1
4.506636806E2,5.480188119E-1,-9.132011837E-1,2.893963905E-1
4.506736436E2,6.294940609E-1,-1.655490593E0,4.917568298E-1
4.506836066E2,5.363647263E-1,-2.125433069E0,7.120341611E-1
4.506935696E2,2.035426549E-1,-2.562805384E0,8.582426921E-1
4.507035326E2,-5.617896991E-2,-2.872718339E0,9.578733265E-1
4.507134956E2,-3.331871387E-1,-3.075910252E0,9.084209387E-1
4.507234586E2,-5.117900484E-1,-3.242035496E0,8.463072824E-1
4.507334216E2,-5.210909951E-1,-3.237081150E0,8.241674582E-1
4.507433846E2,-5.472926608E-1,-3.198488942E0,7.513533242E-1
4.507533476E2,-5.586785053E-1,-3.148211659E0,6.506078450E-1
4.507633106E2,-4.195937102E-1,-2.919629965E0,4.440937630E-1
4.507732736E2,-4.537111171E-1,-2.674921067E0,5.250799656E-2
4.507832358E2,-4.687454049E-1,-2.447204762E0,-2.420864224E-1
4.507931988E2,-5.048276225E-1,-2.133122742E0,-5.091169938E-1
4.508031617E2,-5.166471843E-1,-1.841578231E0,-8.505055833E-1
4.508131248E2,-4.457764820E-1,-1.547378499E0,-1.173246160E0
4.508230878E2,-4.020581297E-1,-1.260008900E0,-1.362341605E0
4.508330507E2,-3.787040946E-1,-1.003305023E0,-1.428211659E0
4.508430138E2,-3.769077203E-1,-7.402306044E-1,-1.433553675E0
4.508529768E2,-4.169342138E-1,-5.470210576E-1,-1.390541557E0
4.508629397E2,-5.011992425E-1,-4.630643964E-1,-1.242408196E0
4.508729028E2,-5.931942173E-1,-4.811375552E-1,-1.037066846E0
4.508828657E2,-7.494788530E-1,-4.181256205E-1,-8.508330274E-1
4.508928287E2,-8.733502163E-1,-2.545567793E-1,-6.674678528E-1
4.509027918E2,-9.060883382E-1,5.675190568E-2,-5.509573301E-1
4.509127547E2,-9.044021474E-1,5.017256016E-1,-5.055490959E-1
4.509227177E2,-8.117191746E-1,1.081664144E0,-5.424146942E-1
4.509326808E2,-6.192658921E-1,1.671841747E0,-7.070301139E-1
4.509426437E2,-3.540960144E-1,1.958572830E0,-9.916584655E-1
4.509526067E2,-9.989222422E-2,1.850988155E0,-1.460478934E0
4.509625698E2,2.956991042E-1,1.865697411E0,-2.003551952E0
4.509725327E2,4.490677701E-1,1.849130495E0,-2.429101782E0
4.509824957E2,7.416338631E-1,1.876073880E0,-2.872560464E0
4.509924588E2,9.329261079E-1,1.953580477E0,-3.147742127E0
4.510024217E2,1.209468272E0,2.305178817E0,-3.057415509E0
4.510123847E2,1.363594810E0,3.070106306E0,-2.214438801E0
4.510223478E2,1.644746919E0,3.774430329E0,-8.957185936E-1
4.510323107E2,1.660474028E0,3.349518430E0,-2.483183118E-1
4.510422737E2,1.393018438E0,2.441980274E0,2.978326070E-1
4.510522368E2,1.798006388E-1,1.495424818E0,9.136626021E-1
4.510621997E2,-6.789608476E-1,1.895060374E0,1.895717601E0
4.510721627E2,-7.043694846E-1,2.097030219E0,2.768266017E0
4.510821258E2,-1.209609848E-1,1.282716562E0,3.202858274E0
4.510920887E2,3.074066187E-1,3.455084646E-1,2.877218356E0
4.511020517E2,8.826124983E-1,-4.482007742E-2,1.769801320E0
4.511120148E2,1.465049995E0,8.709427714E-3,8.736699859E-1
4.511219777E2,1.844504470E0,1.635735190E-1,7.516372065E-1
4.511319398E2,2.015613150E0,4.814036036E-1,9.903312206E-1
4.511419028E2,1.725685832E0,9.060687500E-1,1.108183095E0
4.511518657E2,1.518372216E0,1.382436731E0,1.133699247E0
4.511618288E2,1.102560120E0,1.742974294E0,1.212097399E0
4.511717918E2,5.752717339E-1,1.927753326E0,1.168947360E0
4.511817547E2,5.748251528E-3,1.820147601E0,8.728174619E-1
4.511917178E2,-6.084157987E-1,1.467071670E0,5.615092885E-1
4.512016808E2,-8.280618500E-1,9.736859518E-1,4.046987323E-1
4.512116437E2,-9.042621797E-1,3.711368108E-1,2.687521378E-1
4.512216068E2,-7.642886809E-1,-2.964105642E-1,-3.527968727E-2
4.512315698E2,-4.569735711E-1,-8.929037440E-1,-3.217991745E-1
4.512415327E2,-2.183405142E-1,-1.474359055E0,-3.853092921E-1
4.512514958E2,-8.470181577E-2,-2.038225356E0,-3.274112590E-1
4.512614587E2,3.158760913E-2,-2.525643990E0,-9.780279480E-2
4.512714217E2,-4.929560937E-2,-2.935094097E0,2.259435026E-1
4.512813848E2,-1.069971760E-1,-3.133632796E0,5.482081155E-1
4.512913477E2,-1.847029444E-1,-3.183709520E0,7.208155826E-1
4.513013107E2,-3.049526154E-1,-3.333471331E0,8.214215326E-1
4.513112738E2,-2.893285628E-1,-3.370580100E0,8.811636313E-1
4.513212367E2,-3.477296025E-1,-3.314104768E0,8.400506886E-1
4.513311997E2,-3.095419487E-1,-3.164219581E0,7.163085488E-1
4.513411628E2,-2.118065431E-1,-2.870106388E0,4.730363110E-1
4.513511257E2,-7.134801775E-2,-2.530062146E0,1.907373440E-1
4.513610887E2,3.553002119E-2,-2.125644153E0,-1.255989231E-2
4.513710518E2,1.069061056E-1,-1.768278705E0,-1.491309694E-1
4.513810147E2,2.186976329E-1,-1.380887804E0,-2.562717676E-1
4.513909777E2,2.971024360E-1,-9.718493414E-1,-3.438852775E-1
4.514009408E2,3.598948809E-1,-6.447713006E-1,-3.723062174E-1
4.514109037E2,4.801150965E-1,-3.571163571E-1,-4.047079782E-1
4.514208667E2,5.746331448E-1,-5.403470457E-2,-3.760343655E-1
4.514308298E2,8.623972119E-1,3.527250981E-1,-2.174918640E-1
4.514407927E2,1.062761558E0,6.977435660E-1,-6.726402998E-2
4.514507557E2,1.247767461E0,1.103566060E0,-8.750241280E-2
4.514607188E2,1.543326086E0,1.734922678E0,-1.650797617E-1
4.514706817E2,1.613904464E0,2.350082510E0,-2.991400079E-1
4.514806447E2,1.454291703E0,2.839865173E0,-4.370127118E-1
4.514906078E2,1.057592035E0,2.911369019E0,-6.289101434E-1
4.515005707E2,8.743631002E-1,2.820098661E0,-1.123137933E0
4.515105337E2,6.090993017E-1,2.647363139E0,-1.754230185E0
4.515204968E2,4.209202607E-1,2.553345759E0,-2.019583848E0
4.515304597E2,3.270804163E-1,2.802396800E0,-1.763461769E0
4.515404228E2,2.919126849E-1,3.151643389E0,-1.283838058E0
4.515503858E2,2.796070551E-1,3.452351657E0,-5.999230834E-1
4.515603487E2,2.070802570E-1,3.574795861E0,2.251050118E-1
4.515703118E2,-1.527832682E-2,3.485119454E0,1.128310380E0
4.515802748E2,-1.645809394E-1,3.131772797E0,1.591992170E0
4.515902377E2,-1.303990121E-1,2.159661500E0,1.362176714E0
4.516002008E2,-4.225547950E-2,9.632235289E-1,1.266672971E0
4.516101638E2,-4.154731773E-2,-1.811531729E-1,1.591748925E0
4.516201267E2,-2.980516583E-1,-8.641161472E-1,1.756086091E0
4.516300898E2,-7.216541465E-1,-9.785391408E-1,1.752874800E0
4.516400528E2,-1.196028081E0,-6.448408824E-1,1.721850643E0
4.516500157E2,-1.944326966E0,-2.241886801E-1,1.873245581E0
4.516599788E2,-2.346774009E0,2.689368367E-1,1.627724504E0
4.516699418E2,-1.979481596E0,6.375283545E-1,1.432209985E0
4.516799047E2,-1.192082161E0,8.209584332E-1,1.192229730E0
4.516898678E2,-5.147191380E-1,9.248330498E-1,8.389866415E-1
4.516998308E2,6.824797019E-2,7.972643459E-1,3.366591422E-1
4.517097937E2,5.188383552E-1,1.025215709E-1,6.351698801E-2
4.517197568E2,7.753357523E-1,-6.134249622E-1,1.418569601E-1
4.517297198E2,8.735478522E-1,-1.109503908E0,4.432249399E-1
4.517396827E2,7.884210900E-1,-1.329714727E0,8.903322847E-1
4.517496458E2,4.517494494E-1,-1.423780639E0,1.114677012E0
4.517596087E2,9.366318539E-2,-1.723597791E0,1.109143134E0
4.517695717E2,-1.112563609E-1,-2.008644292E0,1.090142022E0
4.517795350E2,-1.698505781E-1,-2.146197116E0,9.883151007E-1
4.517894970E2,-1.798077285E-1,-2.269155291E0,7.549761128E-1
4.517994600E2,-2.308525873E-1,-2.409856256E0,4.190431217E-1
4.518094230E2,-2.360674631E-1,-2.485126294E0,6.663954735E-2
4.518193860E2,-1.629582823E-1,-2.563838003E0,-1.347186792E-1
4.518293490E2,-1.441412845E-1,-2.714252363E0,-2.960234785E-1
4.518393120E2,-1.691852929E-1,-2.810551327E0,-5.388103243E-1
4.518492750E2,-2.149125658E-1,-2.805867122E0,-7.436594117E-1
4.518592380E2,-1.987067701E-1,-2.691690881E0,-8.555165740E-1
4.518692010E2,-1.249665833E-1,-2.404263394E0,-8.044786406E-1
4.518791640E2,-1.225149737E-2,-2.084370997E0,-7.131778765E-1
4.518891270E2,1.041568270E-1,-1.887526236E0,-6.748517168E-1
4.518990900E2,1.675289959E-1,-1.824385663E0,-6.813303586E-1
4.519090530E2,4.207618011E-2,-1.791923676E0,-6.023088205E-1
4.519190160E2,-1.693360597E-1,-1.603250399E0,-4.408402991E-1
4.519289790E2,-4.357598727E-1,-1.254026029E0,-2.912218181E-1
4.519389420E2,-6.493241619E-1,-8.006703490E-1,-2.250500480E-1
4.519489050E2,-7.767923668E-1,-3.276411277E-1,-1.440835798E-1
4.519588680E2,-7.669373234E-1,1.871138245E-1,-1.508908352E-1
4.519688310E2,-6.207868990E-1,6.872776347E-1,-3.433531078E-1
4.519787940E2,-2.629355469E-1,1.282890809E0,-5.284455498E-1
4.519887570E2,9.783360232E-2,1.577698066E0,-8.640570172E-1
4.519987200E2,3.151096309E-1,1.467551141E0,-1.310728233E0
4.520086830E2,4.329616877E-1,1.307176049E0,-1.614099323E0
4.520186460E2,5.796969067E-1,1.282251708E0,-1.995457066E0
4.520286090E2,7.250179034E-1,1.274930409E0,-2.526993527E0
4.520385720E2,8.387153307E-1,1.348975455E0,-2.872119584E0
4.520485350E2,8.954316415E-1,1.476875111E0,-3.172521458E0
4.520584980E2,9.476033501E-1,1.706875924E0,-2.828114609E0
4.520684610E2,8.787167177E-1,2.440681608E0,-1.933121070E0
4.520784240E2,6.797765341E-1,3.349812545E0,-1.014847353E0
4.520883870E2,8.591992235E-1,4.000892406E0,-3.227043235E-1
4.520983500E2,1.115268458E0,4.078010749E0,-4.187576314E-1
4.521083130E2,8.843758723E-1,3.963419940E0,-2.871005543E-1
4.521182760E2,5.914729066E-1,3.894009397E0,5.181850020E-1
4.521282390E2,6.773493549E-1,3.337721087E0,9.557648937E-1
4.521382020E2,8.011515749E-1,2.441303167E0,6.934646467E-1
4.521481650E2,9.656274654E-1,1.707217986E0,2.748705912E-1
4.521581280E2,1.383822668E0,9.967000079E-1,1.278915433E-1
4.521680910E2,1.766617803E0,3.333129269E-1,1.952000121E-1
4.521780540E2,1.885256493E0,-1.837423199E-1,5.626015484E-1
4.521880170E2,1.997584576E0,-5.211061978E-1,1.119672727E0
4.521979800E2,1.986200193E0,-5.241917735E-1,1.529857317E0
4.522079430E2,1.888009947E0,-4.411344141E-1,1.779610609E0
4.522179060E2,1.839677740E0,-4.186840296E-1,2.220015875E0
4.522278690E2,1.486335614E0,-3.040148681E-1,2.739823991E0
4.522378320E2,7.573334178E-1,1.167338133E-2,2.455446997E0
4.522477950E2,2.121268974E-1,7.515718639E-2,1.331556015E0
4.522577580E2,-2.221879090E-1,8.601780474E-2,6.140384082E-1
4.522677210E2,-3.165958835E-1,9.133935571E-2,8.614118099E-2
4.522776840E2,-1.730955635E-1,-1.854608166E-1,-5.000936437E-1
4.522876470E2,1.116141374E-1,-8.134932929E-1,-8.565656376E-1
4.522976100E2,6.231713936E-1,-1.363858958E0,-7.913446248E-1
4.523075730E2,9.595156632E-1,-1.853366802E0,-7.414573503E-1
4.523175360E2,1.030839854E0,-2.354174391E0,-7.262803904E-1
4.523274990E2,9.545285730E-1,-2.706314183E0,-2.572540633E-1
4.523374620E2,7.897698234E-1,-2.948497084E0,5.898215433E-1
4.523474250E2,5.469672632E-1,-3.116632016E0,1.107683596E0
4.523573880E2,2.496785934E-1,-3.239470323E0,1.023907102E0
4.523673510E2,-3.920587331E-2,-3.417467753E0,7.117476475E-1
4.523773140E2,-2.030490951E-1,-3.513483712E0,5.907231474E-1
4.523872770E2,-2.505284862E-1,-3.509483047E0,5.554270148E-1
4.523972400E2,-1.859237699E-1,-3.365562020E0,5.667893974E-1
4.524072030E2,-1.857806593E-2,-3.023821501E0,6.226512837E-1
4.524171660E2,1.748718014E-1,-2.693429843E0,5.440366753E-1
4.524271290E2,3.148276855E-1,-2.455144696E0,4.387657070E-1
4.524370920E2,4.461460626E-1,-1.984868343E0,3.129535433E-1
4.524470550E2,5.926806490E-1,-1.469660817E0,5.273724396E-2
4.524570180E2,6.936000828E-1,-1.138908970E0,-2.002847143E-1
4.524669810E2,8.689403924E-1,-9.014599746E-1,-4.121924508E-1
4.524769440E2,1.146605076E0,-7.372964716E-1,-5.795245600E-1
4.524869070E2,1.532170330E0,-6.636741793E-1,-7.814780331E-1
4.524968700E2,1.977506260E0,-4.309666908E-1,-9.851108265E-1
4.525068330E2,2.324914632E0,-1.134459239E-1,-1.115143547E0
4.525167950E2,2.670789717E0,2.372817653E-1,-1.195183743E0
4.525267580E2,2.925923324E0,6.594811410E-1,-1.228190106E0
4.525367210E2,2.933165685E0,1.010936809E0,-1.303073058E0
4.525466840E2,2.597722617E0,1.377709258E0,-1.392432547E0
4.525566470E2,2.093225874E0,1.775814596E0,-1.465487659E0
4.525666100E2,1.533402192E0,1.941190812E0,-1.642115672E0
4.525765730E2,1.132629865E0,1.963410231E0,-1.811593709E0
4.525865360E2,9.167060047E-1,1.848585534E0,-1.917596712E0
4.525964990E2,7.356657562E-1,1.497459065E0,-1.965321686E0
4.526064620E2,7.703130671E-1,1.080920379E0,-1.657516068E0
4.526164250E2,6.819156649E-1,7.937104082E-1,-1.091352396E0
4.526263880E2,4.022002170E-1,6.148084134E-1,-5.577542432E-1
4.526363510E2,6.026644774E-2,8.024642748E-1,-2.953732681E-1
4.526463140E2,-3.265050868E-1,1.664464899E0,-2.090383250E-2
4.526562770E2,-6.103209677E-1,2.911433339E0,3.951103950E-1
4.526662400E2,-7.225787374E-1,3.454223351E0,2.313345623E-1
4.526762030E2,-9.413597663E-1,2.861926133E0,1.823816363E-1
4.526861660E2,-1.356506377E0,1.693854175E0,1.124579784E0
4.526961290E2,-1.405987270E0,4.037210047E-1,2.064150156E0
4.527060920E2,-1.663781945E0,-5.958429694E-1,2.431540071E0
4.527160550E2,-1.947290920E0,-1.102638692E0,2.666819165E0
4.527260180E2,-2.008183093E0,-5.941923004E-1,2.969059403E0
4.527359810E2,-2.377248235E0,4.146096897E-1,2.731999247E0
4.527459440E2,-2.802388614E0,1.626471446E0,2.511717092E0
4.527559070E2,-3.507117556E0,2.783172324E0,2.171193963E0
4.527658700E2,-3.937502156E0,3.664224347E0,1.644541097E0
4.527758325E2,-3.132714783E0,4.314614237E0,1.096088641E0
4.527857955E2,-2.467401629E0,4.369795581E0,6.099114434E-1
4.527957585E2,-1.752804926E0,3.963212364E0,7.029281460E-2
4.528057215E2,-9.341048335E-1,3.065373570E0,-2.155353856E-1
4.528156845E2,-3.969392578E-1,1.921253561E0,-4.478814431E-1
4.528256475E2,1.262340769E-1,8.952566636E-1,-5.376420506E-1
4.528356105E2,1.501506873E-1,-9.176210940E-2,-4.430131245E-1
4.528455735E2,-6.218521155E-2,-7.139385992E-1,4.979956627E-2
4.528555365E2,-4.942226372E-1,-1.220888688E0,7.218949056E-1
4.528654995E2,-8.600937013E-1,-1.742345719E0,1.271854774E0
4.528754625E2,-1.198710930E0,-2.174327486E0,1.467073424E0
4.528854255E2,-1.353887993E0,-2.527156080E0,1.380630527E0
4.528953885E2,-1.395083089E0,-2.831997744E0,1.060377356E0
4.529053515E2,-1.305963629E0,-3.055741451E0,6.205357611E-1
4.529153145E2,-1.135456336E0,-3.197107245E0,2.735783930E-1
4.529252775E2,-1.052054721E0,-3.245115225E0,8.424555022E-2
4.529352405E2,-1.003776016E0,-3.252446464E0,5.642091673E-2
4.529452035E2,-8.418465878E-1,-3.172070637E0,-5.648761153E-2
4.529551665E2,-6.623526355E-1,-3.043949372E0,-3.988584236E-1
4.529651295E2,-3.174332048E-1,-2.920146275E0,-7.725551820E-1
4.529750925E2,1.872508686E-2,-2.728747026E0,-1.053359528E0
4.529850555E2,2.623872608E-1,-2.556721357E0,-1.234343716E0
4.529950185E2,5.363716699E-1,-2.391170894E0,-1.353871329E0
4.530049815E2,6.741286355E-1,-2.133891651E0,-1.517074134E0
4.530149445E2,7.550384588E-1,-1.865728986E0,-1.827535558E0
4.530249075E2,7.753549019E-1,-1.602173342E0,-2.032427841E0
4.530348705E2,7.496566084E-1,-1.478135186E0,-2.111697375E0
4.530448335E2,6.843153622E-1,-1.382783471E0,-2.202642628E0
4.530547965E2,6.631325810E-1,-1.204472630E0,-2.340115346E0
4.530647595E2,5.561081424E-1,-9.387096620E-1,-2.377955017E0
4.530747225E2,4.886818521E-1,-5.706455630E-1,-2.368562050E0
4.530846855E2,2.355233614E-1,-4.602208954E-1,-2.139537138E0
4.530946485E2,-6.189928271E-2,-3.847479594E-1,-2.008989862E0
4.531046115E2,-3.190745182E-1,-1.458014917E-1,-1.953599188E0
4.531145745E2,-4.621837326E-1,1.712006271E-1,-1.942221676E0
4.531245375E2,-4.997010762E-1,7.243969291E-1,-2.002619905E0
4.531345005E2,-3.947633627E-1,1.224648448E0,-2.008978168E0
4.531444635E2,-6.800267950E-2,1.701640327E0,-2.357438307E0
4.531544265E2,2.077321301E-1,1.963162310E0,-2.786233342E0
4.531643895E2,1.966998960E-1,1.836699314E0,-3.057510234E0
4.531743525E2,6.397935659E-2,1.838215497E0,-3.101404113E0
4.531843155E2,1.402422515E-1,2.306155887E0,-2.564947804E0
4.531942785E2,3.612595479E-1,2.479915255E0,-1.861237739E0
4.532042415E2,2.051771893E-1,2.065590325E0,-1.251656152E0
4.532142045E2,2.270181477E-3,2.061836413E0,-4.911076792E-1
4.532241675E2,-2.724689935E-1,2.291906807E0,3.499218699E-1
4.532341305E2,-4.867191611E-1,2.626201481E0,1.108635596E0
4.532440935E2,-4.250235808E-1,2.724066330E0,1.544028629E0
4.532540565E2,-3.825540841E-1,2.594285039E0,2.126758633E0
4.532640195E2,-1.675234593E-1,2.660284901E0,2.865176600E0
4.532739825E2,3.579232728E-1,2.859559765E0,2.919927589E0
4.532839455E2,7.740889066E-1,2.676246046E0,2.206715798E0
4.532939085E2,1.174474806E0,2.797330772E0,1.559483989E0
4.533038715E2,1.781586237E0,3.028661826E0,1.223226990E0
4.533138345E2,2.217337997E0,3.193373798E0,8.468323624E-1
